 first_second    radius    angle_t1    angle_t2    angle_p1    angle_p2    correct_direction    Response    C_I_M    start_trial    presentation_checkboard_time    presentation_target_time    start_delay    end_delay    presentation_probe_time    response_time  
 1.0    14.0    73.0    45.0    81.0    37.0    1.0    -1.0    1.0    185.905    185.905    186.368    186.699    189.87    189.87    192.036  
 2.0    14.0    73.0    45.0    81.0    37.0    -1.0    0.0    999.0    185.905    185.905    193.139    193.471    196.642    196.642    0.0  
 1.0    14.0    164.0    148.0    166.0    139.0    -1.0    -1.0    0.0    201.074    201.074    201.529    201.86    205.031    205.031    206.683  
 2.0    14.0    164.0    148.0    166.0    139.0    1.0    -1.0    1.0    201.074    201.074    208.365    208.848    211.867    211.867    212.801  
 1.0    14.0    105.0    114.0    114.0    121.0    -1.0    1.0    1.0    216.666    216.666    217.123    217.454    220.626    220.626    221.56  
 2.0    14.0    105.0    114.0    114.0    121.0    -1.0    -1.0    0.0    216.666    216.666    223.429    223.761    226.931    226.931    228.097  
 1.0    14.0    50.0    36.0    45.0    45.0    -1.0    -1.0    0.0    232.381    232.381    232.682    233.166    236.186    236.186    237.271  
 2.0    14.0    50.0    36.0    45.0    45.0    1.0    -1.0    1.0    232.381    232.381    238.672    239.003    242.175    242.175    243.676  
 1.0    14.0    245.0    215.0    253.0    217.0    -1.0    1.0    1.0    248.311    248.311    248.61    249.095    252.096    252.096    253.45  
 2.0    14.0    245.0    215.0    253.0    217.0    -1.0    -1.0    0.0    248.311    248.311    254.619    255.084    258.12    258.12    259.288  
 1.0    14.0    255.0    226.0    245.0    228.0    1.0    -1.0    1.0    263.977    263.977    264.441    264.773    267.943    267.943    268.925  
 2.0    14.0    255.0    226.0    245.0    228.0    -1.0    1.0    1.0    263.977    263.977    270.746    271.078    274.248    274.248    275.447  
 1.0    14.0    217.0    199.0    213.0    198.0    1.0    -1.0    1.0    279.147    279.147    279.417    279.901    282.92    282.92    284.272  
 2.0    14.0    217.0    199.0    213.0    198.0    1.0    -1.0    1.0    279.147    279.147    285.989    286.471    289.49    289.49    290.577  
 1.0    14.0    228.0    236.0    220.0    229.0    1.0    -1.0    1.0    294.429    294.429    294.896    295.363    298.4    298.4    299.36  
 2.0    14.0    228.0    236.0    220.0    229.0    1.0    1.0    0.0    294.429    294.429    300.984    301.316    304.487    304.487    305.421  
 1.0    14.0    337.0    325.0    340.0    328.0    1.0    -1.0    1.0    310.427    310.427    310.684    311.008    314.184    314.184    315.353  
 2.0    14.0    337.0    325.0    340.0    328.0    1.0    1.0    0.0    310.427    310.427    317.546    318.013    321.049    321.049    322.609  
 1.0    14.0    73.0    61.0    64.0    56.0    -1.0    -1.0    0.0    326.544    326.544    327.011    327.489    330.531    330.531    331.697  
 2.0    14.0    73.0    61.0    64.0    56.0    -1.0    1.0    1.0    326.544    326.544    332.721    333.189    336.224    336.224    337.317  
 1.0    14.0    10.0    38.0    4.0    41.0    -1.0    0.0    999.0    342.168    342.168    342.406    342.74    345.907    345.907    0.0  
 2.0    14.0    10.0    38.0    4.0    41.0    1.0    0.0    999.0    342.168    342.168    347.816    348.299    351.319    351.319    0.0  
