 type    delay1    delay2    orientation    order    axis_response    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    A_T    Q_T    A_NT1    A_NT2    A_dist    Q_dist    A_NT1_dist    A_NT2_dist    distance_t_dist  
 1.0    7.0    5.0    1.0    1.0    0.0    323.0    337.6    4.0    44.0    67.1    1.0    148.0    2.0    231.0    3.0    323.0    4.0    44.0    148.0    337.6    4.0    67.1    231.0    14.6  
 3.0    7.0    5.0    0.0    1.0    1.0    128.0    139.7    2.0    32.0    58.8    1.0    228.0    3.0    339.0    4.0    228.0    3.0    128.0    32.0    339.0    4.0    139.7    58.8    111.0  
 3.0    7.0    12.0    0.0    2.0    1.0    43.0    32.2    1.0    247.0    222.5    3.0    317.0    4.0    128.0    2.0    317.0    4.0    43.0    247.0    128.0    2.0    32.2    222.5    171.0  
 3.0    7.0    5.0    0.0    1.0    0.0    235.0    221.5    3.0    46.0    25.5    1.0    150.0    2.0    309.0    4.0    150.0    2.0    235.0    46.0    309.0    4.0    221.5    25.5    159.0  
 3.0    7.0    5.0    0.0    1.0    1.0    38.0    21.2    1.0    159.0    129.3    2.0    323.0    4.0    200.0    3.0    323.0    4.0    38.0    159.0    200.0    3.0    21.2    129.3    123.0  
 1.0    7.0    12.0    -1.0    2.0    0.0    308.0    297.1    4.0    49.0    25.1    1.0    240.0    3.0    143.0    2.0    308.0    4.0    49.0    240.0    297.1    4.0    25.1    143.0    10.9  
 1.0    7.0    5.0    1.0    1.0    0.0    142.0    154.0    2.0    207.0    236.1    3.0    44.0    1.0    293.0    4.0    142.0    2.0    207.0    44.0    154.0    2.0    236.1    293.0    12.0  
 3.0    7.0    12.0    0.0    2.0    1.0    305.0    316.8    4.0    202.0    231.4    3.0    36.0    1.0    132.0    2.0    36.0    1.0    305.0    202.0    132.0    2.0    316.8    231.4    96.0  
 3.0    7.0    5.0    0.0    1.0    0.0    119.0    132.9    2.0    297.0    322.2    4.0    211.0    3.0    38.0    1.0    211.0    3.0    119.0    297.0    38.0    1.0    132.9    322.2    173.0  
 3.0    7.0    5.0    0.0    1.0    1.0    49.0    61.9    1.0    309.0    337.9    4.0    201.0    3.0    134.0    2.0    201.0    3.0    49.0    309.0    134.0    2.0    61.9    337.9    67.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    150.0    133.9    2.0    68.0    43.7    1.0    312.0    4.0    230.0    3.0    150.0    2.0    68.0    312.0    133.9    2.0    43.7    230.0    16.1  
 1.0    7.0    12.0    -1.0    2.0    1.0    232.0    216.9    3.0    157.0    131.6    2.0    52.0    1.0    301.0    4.0    232.0    3.0    157.0    52.0    216.9    3.0    131.6    301.0    15.1  
 3.0    7.0    5.0    0.0    1.0    1.0    148.0    136.2    2.0    67.0    38.2    1.0    245.0    3.0    330.0    4.0    245.0    3.0    148.0    67.0    330.0    4.0    136.2    38.2    85.0  
 1.0    7.0    5.0    1.0    1.0    1.0    26.0    44.8    1.0    317.0    337.8    4.0    226.0    3.0    121.0    2.0    26.0    1.0    317.0    226.0    44.8    1.0    337.8    121.0    18.8  
 3.0    7.0    5.0    0.0    1.0    1.0    294.0    310.0    4.0    225.0    245.5    3.0    61.0    1.0    155.0    2.0    61.0    1.0    294.0    225.0    155.0    2.0    310.0    245.5    94.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    228.0    215.6    3.0    145.0    121.9    2.0    28.0    1.0    293.0    4.0    228.0    3.0    145.0    28.0    215.6    3.0    121.9    293.0    12.4  
 1.0    7.0    5.0    1.0    1.0    1.0    219.0    229.3    3.0    38.0    66.4    1.0    290.0    4.0    159.0    2.0    219.0    3.0    38.0    290.0    229.3    3.0    66.4    159.0    10.3  
 3.0    7.0    12.0    0.0    2.0    0.0    320.0    300.1    4.0    229.0    207.6    3.0    149.0    2.0    26.0    1.0    149.0    2.0    320.0    229.0    26.0    1.0    300.1    207.6    123.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    156.0    136.4    2.0    338.0    308.1    4.0    224.0    3.0    50.0    1.0    156.0    2.0    338.0    224.0    136.4    2.0    308.1    50.0    19.6  
 1.0    7.0    12.0    -1.0    2.0    1.0    242.0    223.8    3.0    332.0    305.7    4.0    63.0    1.0    142.0    2.0    242.0    3.0    332.0    63.0    223.8    3.0    305.7    142.0    18.2  
 1.0    7.0    5.0    1.0    1.0    0.0    136.0    149.3    2.0    222.0    245.8    3.0    321.0    4.0    26.0    1.0    136.0    2.0    222.0    321.0    149.3    2.0    245.8    26.0    13.3  
 1.0    7.0    5.0    -1.0    1.0    0.0    131.0    118.6    2.0    59.0    31.5    1.0    299.0    4.0    223.0    3.0    131.0    2.0    59.0    299.0    118.6    2.0    31.5    223.0    12.4  
 3.0    7.0    5.0    0.0    1.0    0.0    322.0    311.0    4.0    53.0    30.9    1.0    142.0    2.0    234.0    3.0    142.0    2.0    322.0    53.0    234.0    3.0    311.0    30.9    92.0  
 3.0    7.0    12.0    0.0    2.0    1.0    246.0    231.6    3.0    56.0    27.5    1.0    116.0    2.0    337.0    4.0    116.0    2.0    246.0    56.0    337.0    4.0    231.6    27.5    139.0  
 1.0    7.0    5.0    1.0    1.0    0.0    303.0    317.0    4.0    49.0    69.8    1.0    215.0    3.0    115.0    2.0    303.0    4.0    49.0    215.0    317.0    4.0    69.8    115.0    14.0  
 1.0    7.0    12.0    1.0    2.0    1.0    128.0    142.6    2.0    37.0    59.3    1.0    311.0    4.0    242.0    3.0    128.0    2.0    37.0    311.0    142.6    2.0    59.3    242.0    14.6  
 3.0    7.0    12.0    0.0    2.0    1.0    333.0    321.5    4.0    144.0    119.2    2.0    48.0    1.0    241.0    3.0    48.0    1.0    333.0    144.0    241.0    3.0    321.5    119.2    167.0  
 1.0    7.0    12.0    -1.0    2.0    0.0    304.0    290.7    4.0    152.0    130.7    2.0    53.0    1.0    244.0    3.0    304.0    4.0    152.0    53.0    290.7    4.0    130.7    244.0    13.3  
 3.0    7.0    5.0    0.0    1.0    0.0    116.0    130.1    2.0    311.0    339.6    4.0    227.0    3.0    24.0    1.0    227.0    3.0    116.0    311.0    24.0    1.0    130.1    339.6    157.0  
 1.0    7.0    5.0    1.0    1.0    0.0    30.0    49.3    1.0    221.0    249.8    3.0    335.0    4.0    148.0    2.0    30.0    1.0    221.0    335.0    49.3    1.0    249.8    148.0    19.3  
 1.0    7.0    5.0    1.0    1.0    1.0    49.0    60.5    1.0    112.0    133.0    2.0    238.0    3.0    307.0    4.0    49.0    1.0    112.0    238.0    60.5    1.0    133.0    307.0    11.5  
 3.0    7.0    12.0    0.0    2.0    0.0    44.0    59.4    1.0    122.0    143.8    2.0    300.0    4.0    237.0    3.0    300.0    4.0    44.0    122.0    237.0    3.0    59.4    143.8    63.0  
 3.0    7.0    12.0    0.0    2.0    1.0    311.0    292.0    4.0    157.0    128.1    2.0    233.0    3.0    23.0    1.0    233.0    3.0    311.0    157.0    23.0    1.0    292.0    128.1    150.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    151.0    131.2    2.0    337.0    316.7    4.0    29.0    1.0    238.0    3.0    151.0    2.0    337.0    29.0    131.2    2.0    316.7    238.0    19.8  
 1.0    7.0    12.0    1.0    2.0    0.0    318.0    329.5    4.0    27.0    52.3    1.0    237.0    3.0    111.0    2.0    318.0    4.0    27.0    237.0    329.5    4.0    52.3    111.0    11.5  
 3.0    7.0    5.0    0.0    1.0    1.0    49.0    36.3    1.0    245.0    220.9    3.0    157.0    2.0    334.0    4.0    157.0    2.0    49.0    245.0    334.0    4.0    36.3    220.9    177.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    45.0    33.4    1.0    322.0    297.4    4.0    211.0    3.0    120.0    2.0    45.0    1.0    322.0    211.0    33.4    1.0    297.4    120.0    11.6  
 1.0    7.0    12.0    -1.0    2.0    1.0    129.0    111.2    2.0    331.0    301.8    4.0    247.0    3.0    34.0    1.0    129.0    2.0    331.0    247.0    111.2    2.0    301.8    34.0    17.8  
 1.0    7.0    12.0    1.0    2.0    1.0    317.0    332.0    4.0    122.0    145.3    2.0    47.0    1.0    215.0    3.0    317.0    4.0    122.0    47.0    332.0    4.0    145.3    215.0    15.0  
 3.0    7.0    12.0    0.0    2.0    0.0    35.0    45.0    1.0    205.0    230.2    3.0    323.0    4.0    149.0    2.0    323.0    4.0    35.0    205.0    149.0    2.0    45.0    230.2    174.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    58.0    45.1    1.0    339.0    318.4    4.0    148.0    2.0    215.0    3.0    58.0    1.0    339.0    148.0    45.1    1.0    318.4    215.0    12.9  
 3.0    7.0    5.0    0.0    1.0    0.0    116.0    133.1    2.0    310.0    335.1    4.0    227.0    3.0    36.0    1.0    227.0    3.0    116.0    310.0    36.0    1.0    133.1    335.1    169.0  
 1.0    7.0    12.0    -1.0    2.0    1.0    45.0    32.3    1.0    156.0    127.3    2.0    203.0    3.0    304.0    4.0    45.0    1.0    156.0    203.0    32.3    1.0    127.3    304.0    12.7  
 1.0    7.0    5.0    1.0    1.0    0.0    144.0    155.5    2.0    29.0    55.8    1.0    299.0    4.0    244.0    3.0    144.0    2.0    29.0    299.0    155.5    2.0    55.8    244.0    11.5  
 1.0    7.0    5.0    -1.0    1.0    0.0    49.0    31.5    1.0    335.0    313.3    4.0    138.0    2.0    210.0    3.0    49.0    1.0    335.0    138.0    31.5    1.0    313.3    210.0    17.5  
 1.0    7.0    5.0    1.0    1.0    1.0    117.0    135.2    2.0    304.0    325.5    4.0    201.0    3.0    57.0    1.0    117.0    2.0    304.0    201.0    135.2    2.0    325.5    57.0    18.2  
 3.0    7.0    5.0    0.0    1.0    1.0    46.0    64.4    1.0    217.0    237.1    3.0    117.0    2.0    290.0    4.0    117.0    2.0    46.0    217.0    290.0    4.0    64.4    237.1    173.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    37.0    21.7    1.0    147.0    117.3    2.0    335.0    4.0    202.0    3.0    37.0    1.0    147.0    335.0    21.7    1.0    117.3    202.0    15.3  
 3.0    7.0    12.0    0.0    2.0    1.0    137.0    119.9    2.0    237.0    215.9    3.0    306.0    4.0    53.0    1.0    306.0    4.0    137.0    237.0    53.0    1.0    119.9    215.9    107.0  
 3.0    7.0    12.0    0.0    2.0    1.0    59.0    42.6    1.0    244.0    218.5    3.0    154.0    2.0    335.0    4.0    154.0    2.0    59.0    244.0    335.0    4.0    42.6    218.5    179.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    149.0    130.4    2.0    46.0    25.2    1.0    227.0    3.0    300.0    4.0    149.0    2.0    46.0    227.0    130.4    2.0    25.2    300.0    18.6  
 3.0    7.0    5.0    0.0    1.0    1.0    54.0    35.5    1.0    329.0    300.5    4.0    138.0    2.0    240.0    3.0    138.0    2.0    54.0    329.0    240.0    3.0    35.5    300.5    102.0  
 3.0    7.0    12.0    0.0    2.0    1.0    24.0    39.0    1.0    214.0    241.6    3.0    291.0    4.0    119.0    2.0    291.0    4.0    24.0    214.0    119.0    2.0    39.0    241.6    172.0  
 3.0    7.0    5.0    0.0    1.0    0.0    232.0    247.0    3.0    39.0    66.0    1.0    120.0    2.0    291.0    4.0    120.0    2.0    232.0    39.0    291.0    4.0    247.0    66.0    171.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    136.0    118.6    2.0    327.0    304.0    4.0    30.0    1.0    234.0    3.0    136.0    2.0    327.0    30.0    118.6    2.0    304.0    234.0    17.4  
 1.0    7.0    12.0    -1.0    2.0    1.0    62.0    47.8    1.0    140.0    115.5    2.0    308.0    4.0    204.0    3.0    62.0    1.0    140.0    308.0    47.8    1.0    115.5    204.0    14.2  
 1.0    7.0    12.0    1.0    2.0    0.0    114.0    124.8    2.0    293.0    317.0    4.0    39.0    1.0    241.0    3.0    114.0    2.0    293.0    39.0    124.8    2.0    317.0    241.0    10.8  
 3.0    7.0    12.0    0.0    2.0    1.0    33.0    49.5    1.0    113.0    138.7    2.0    331.0    4.0    240.0    3.0    331.0    4.0    33.0    113.0    240.0    3.0    49.5    138.7    91.0  
 3.0    7.0    5.0    0.0    1.0    1.0    337.0    319.0    4.0    239.0    214.2    3.0    56.0    1.0    126.0    2.0    56.0    1.0    337.0    239.0    126.0    2.0    319.0    214.2    70.0  
 3.0    7.0    5.0    0.0    1.0    1.0    203.0    214.9    3.0    24.0    49.9    1.0    155.0    2.0    318.0    4.0    155.0    2.0    203.0    24.0    318.0    4.0    214.9    49.9    163.0  
 3.0    7.0    12.0    0.0    2.0    0.0    228.0    247.1    3.0    293.0    313.2    4.0    46.0    1.0    127.0    2.0    46.0    1.0    228.0    293.0    127.0    2.0    247.1    313.2    81.0  
 3.0    7.0    5.0    0.0    1.0    0.0    40.0    29.9    1.0    149.0    120.6    2.0    310.0    4.0    243.0    3.0    310.0    4.0    40.0    149.0    243.0    3.0    29.9    120.6    67.0  
 1.0    7.0    5.0    1.0    1.0    1.0    128.0    145.8    2.0    295.0    316.5    4.0    246.0    3.0    40.0    1.0    128.0    2.0    295.0    246.0    145.8    2.0    316.5    40.0    17.8  
 1.0    7.0    12.0    1.0    2.0    0.0    295.0    310.9    4.0    213.0    238.4    3.0    56.0    1.0    150.0    2.0    295.0    4.0    213.0    56.0    310.9    4.0    238.4    150.0    15.9  
 3.0    7.0    5.0    0.0    1.0    1.0    308.0    321.4    4.0    22.0    48.3    1.0    202.0    3.0    120.0    2.0    202.0    3.0    308.0    22.0    120.0    2.0    321.4    48.3    82.0  
 3.0    7.0    12.0    0.0    2.0    0.0    41.0    52.3    1.0    119.0    143.7    2.0    324.0    4.0    236.0    3.0    324.0    4.0    41.0    119.0    236.0    3.0    52.3    143.7    88.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    125.0    113.9    2.0    231.0    207.3    3.0    325.0    4.0    53.0    1.0    125.0    2.0    231.0    325.0    113.9    2.0    207.3    53.0    11.1  
 1.0    7.0    12.0    1.0    2.0    0.0    29.0    43.4    1.0    113.0    139.5    2.0    298.0    4.0    233.0    3.0    29.0    1.0    113.0    298.0    43.4    1.0    139.5    233.0    14.4  
 3.0    7.0    12.0    0.0    2.0    0.0    208.0    225.5    3.0    126.0    154.2    2.0    37.0    1.0    310.0    4.0    37.0    1.0    208.0    126.0    310.0    4.0    225.5    154.2    87.0  
 3.0    7.0    5.0    0.0    1.0    1.0    322.0    302.9    4.0    56.0    29.7    1.0    111.0    2.0    241.0    3.0    111.0    2.0    322.0    56.0    241.0    3.0    302.9    29.7    130.0  
 1.0    7.0    5.0    1.0    1.0    1.0    52.0    67.2    1.0    130.0    157.1    2.0    298.0    4.0    210.0    3.0    52.0    1.0    130.0    298.0    67.2    1.0    157.1    210.0    15.2  
 1.0    7.0    5.0    -1.0    1.0    0.0    44.0    29.8    1.0    155.0    125.5    2.0    249.0    3.0    322.0    4.0    44.0    1.0    155.0    249.0    29.8    1.0    125.5    322.0    14.2  
 1.0    7.0    12.0    1.0    2.0    0.0    117.0    127.2    2.0    291.0    318.5    4.0    63.0    1.0    241.0    3.0    117.0    2.0    291.0    63.0    127.2    2.0    318.5    241.0    10.2  
 3.0    7.0    12.0    0.0    2.0    1.0    48.0    66.8    1.0    130.0    155.0    2.0    339.0    4.0    203.0    3.0    339.0    4.0    48.0    130.0    203.0    3.0    66.8    155.0    136.0  
 3.0    7.0    12.0    0.0    2.0    0.0    119.0    131.1    2.0    20.0    47.8    1.0    300.0    4.0    226.0    3.0    300.0    4.0    119.0    20.0    226.0    3.0    131.1    47.8    74.0  
 3.0    7.0    12.0    0.0    2.0    0.0    135.0    123.5    2.0    55.0    31.9    1.0    329.0    4.0    214.0    3.0    329.0    4.0    135.0    55.0    214.0    3.0    123.5    31.9    115.0  
 1.0    7.0    12.0    1.0    2.0    1.0    137.0    153.8    2.0    305.0    333.4    4.0    237.0    3.0    69.0    1.0    137.0    2.0    305.0    237.0    153.8    2.0    333.4    69.0    16.8  
 3.0    7.0    5.0    0.0    1.0    1.0    319.0    332.9    4.0    210.0    237.4    3.0    152.0    2.0    37.0    1.0    152.0    2.0    319.0    210.0    37.0    1.0    332.9    237.4    115.0  
 3.0    7.0    12.0    0.0    2.0    0.0    54.0    40.1    1.0    231.0    208.7    3.0    313.0    4.0    126.0    2.0    313.0    4.0    54.0    231.0    126.0    2.0    40.1    208.7    173.0  
 1.0    7.0    12.0    1.0    2.0    1.0    213.0    225.6    3.0    29.0    49.0    1.0    157.0    2.0    316.0    4.0    213.0    3.0    29.0    157.0    225.6    3.0    49.0    316.0    12.6  
 1.0    7.0    5.0    -1.0    1.0    0.0    325.0    308.5    4.0    150.0    123.6    2.0    206.0    3.0    21.0    1.0    325.0    4.0    150.0    206.0    308.5    4.0    123.6    21.0    16.5  
 3.0    7.0    12.0    0.0    2.0    0.0    221.0    205.8    3.0    50.0    22.4    1.0    129.0    2.0    305.0    4.0    129.0    2.0    221.0    50.0    305.0    4.0    205.8    22.4    176.0  
 3.0    7.0    5.0    0.0    1.0    0.0    229.0    213.0    3.0    55.0    28.9    1.0    330.0    4.0    144.0    2.0    330.0    4.0    229.0    55.0    144.0    2.0    213.0    28.9    174.0  
 3.0    7.0    5.0    0.0    1.0    0.0    117.0    136.4    2.0    298.0    319.9    4.0    62.0    1.0    220.0    3.0    62.0    1.0    117.0    298.0    220.0    3.0    136.4    319.9    158.0  
 3.0    7.0    5.0    0.0    1.0    0.0    145.0    159.3    2.0    36.0    63.7    1.0    238.0    3.0    297.0    4.0    238.0    3.0    145.0    36.0    297.0    4.0    159.3    63.7    59.0  
 1.0    7.0    12.0    1.0    2.0    1.0    131.0    148.5    2.0    210.0    231.2    3.0    301.0    4.0    21.0    1.0    131.0    2.0    210.0    301.0    148.5    2.0    231.2    21.0    17.5  
 1.0    7.0    12.0    -1.0    2.0    1.0    237.0    225.5    3.0    56.0    34.3    1.0    154.0    2.0    312.0    4.0    237.0    3.0    56.0    154.0    225.5    3.0    34.3    312.0    11.5  
 3.0    7.0    5.0    0.0    1.0    0.0    310.0    296.6    4.0    41.0    20.8    1.0    154.0    2.0    232.0    3.0    154.0    2.0    310.0    41.0    232.0    3.0    296.6    20.8    78.0  
 1.0    7.0    5.0    1.0    1.0    0.0    217.0    229.3    3.0    127.0    151.0    2.0    291.0    4.0    40.0    1.0    217.0    3.0    127.0    291.0    229.3    3.0    151.0    40.0    12.3  
 1.0    7.0    12.0    -1.0    2.0    0.0    54.0    35.4    1.0    139.0    118.2    2.0    295.0    4.0    213.0    3.0    54.0    1.0    139.0    295.0    35.4    1.0    118.2    213.0    18.6  
 3.0    7.0    12.0    0.0    2.0    0.0    56.0    36.8    1.0    338.0    310.0    4.0    232.0    3.0    151.0    2.0    232.0    3.0    56.0    338.0    151.0    2.0    36.8    310.0    81.0  
 1.0    7.0    12.0    1.0    2.0    1.0    296.0    312.3    4.0    218.0    243.6    3.0    147.0    2.0    68.0    1.0    296.0    4.0    218.0    147.0    312.3    4.0    243.6    68.0    16.3  
 1.0    7.0    5.0    -1.0    1.0    1.0    142.0    129.7    2.0    51.0    30.0    1.0    211.0    3.0    315.0    4.0    142.0    2.0    51.0    211.0    129.7    2.0    30.0    315.0    12.3  
 1.0    7.0    5.0    1.0    1.0    1.0    47.0    59.3    1.0    206.0    228.9    3.0    140.0    2.0    298.0    4.0    47.0    1.0    206.0    140.0    59.3    1.0    228.9    298.0    12.3  
 1.0    7.0    12.0    -1.0    2.0    0.0    325.0    306.7    4.0    239.0    217.2    3.0    56.0    1.0    159.0    2.0    325.0    4.0    239.0    56.0    306.7    4.0    217.2    159.0    18.3  
 3.0    7.0    12.0    0.0    2.0    0.0    324.0    335.9    4.0    118.0    147.0    2.0    233.0    3.0    63.0    1.0    233.0    3.0    324.0    118.0    63.0    1.0    335.9    147.0    170.0  
 1.0    7.0    12.0    1.0    2.0    1.0    222.0    237.9    3.0    113.0    133.2    2.0    326.0    4.0    35.0    1.0    222.0    3.0    113.0    326.0    237.9    3.0    133.2    35.0    15.9  
 1.0    7.0    5.0    -1.0    1.0    1.0    316.0    303.3    4.0    158.0    130.3    2.0    44.0    1.0    241.0    3.0    316.0    4.0    158.0    44.0    303.3    4.0    130.3    241.0    12.7  
 1.0    7.0    5.0    -1.0    1.0    0.0    153.0    134.4    2.0    237.0    207.2    3.0    44.0    1.0    303.0    4.0    153.0    2.0    237.0    44.0    134.4    2.0    207.2    303.0    18.6  
 3.0    7.0    12.0    0.0    2.0    0.0    142.0    157.5    2.0    312.0    338.0    4.0    233.0    3.0    56.0    1.0    233.0    3.0    142.0    312.0    56.0    1.0    157.5    338.0    177.0  
 3.0    7.0    5.0    0.0    1.0    0.0    42.0    52.5    1.0    131.0    154.4    2.0    334.0    4.0    237.0    3.0    334.0    4.0    42.0    131.0    237.0    3.0    52.5    154.4    97.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    49.0    35.7    1.0    319.0    297.8    4.0    244.0    3.0    132.0    2.0    49.0    1.0    319.0    244.0    35.7    1.0    297.8    132.0    13.3  
 3.0    7.0    5.0    0.0    1.0    1.0    158.0    141.7    2.0    44.0    21.6    1.0    323.0    4.0    212.0    3.0    323.0    4.0    158.0    44.0    212.0    3.0    141.7    21.6    111.0  
 3.0    7.0    12.0    0.0    2.0    0.0    121.0    132.1    2.0    296.0    319.2    4.0    60.0    1.0    215.0    3.0    60.0    1.0    121.0    296.0    215.0    3.0    132.1    319.2    155.0  
 3.0    7.0    5.0    0.0    1.0    0.0    324.0    308.6    4.0    222.0    201.4    3.0    34.0    1.0    129.0    2.0    34.0    1.0    324.0    222.0    129.0    2.0    308.6    201.4    95.0  
 3.0    7.0    12.0    0.0    2.0    0.0    221.0    239.4    3.0    38.0    63.1    1.0    298.0    4.0    137.0    2.0    298.0    4.0    221.0    38.0    137.0    2.0    239.4    63.1    161.0  
 3.0    7.0    5.0    0.0    1.0    0.0    218.0    233.3    3.0    138.0    158.5    2.0    298.0    4.0    30.0    1.0    298.0    4.0    218.0    138.0    30.0    1.0    233.3    158.5    92.0  
 3.0    7.0    5.0    0.0    1.0    0.0    221.0    240.2    3.0    121.0    147.1    2.0    64.0    1.0    332.0    4.0    64.0    1.0    221.0    121.0    332.0    4.0    240.2    147.1    92.0  
 3.0    7.0    5.0    0.0    1.0    1.0    33.0    44.5    1.0    226.0    248.2    3.0    121.0    2.0    316.0    4.0    121.0    2.0    33.0    226.0    316.0    4.0    44.5    248.2    165.0  
 3.0    7.0    12.0    0.0    2.0    1.0    237.0    247.3    3.0    23.0    43.9    1.0    119.0    2.0    296.0    4.0    119.0    2.0    237.0    23.0    296.0    4.0    247.3    43.9    177.0  
 1.0    7.0    12.0    1.0    2.0    1.0    136.0    152.5    2.0    21.0    45.9    1.0    314.0    4.0    247.0    3.0    136.0    2.0    21.0    314.0    152.5    2.0    45.9    247.0    16.5  
 1.0    7.0    12.0    -1.0    2.0    1.0    131.0    115.5    2.0    329.0    302.2    4.0    38.0    1.0    212.0    3.0    131.0    2.0    329.0    38.0    115.5    2.0    302.2    212.0    15.5  
 1.0    7.0    12.0    -1.0    2.0    0.0    224.0    211.0    3.0    334.0    307.9    4.0    118.0    2.0    43.0    1.0    224.0    3.0    334.0    118.0    211.0    3.0    307.9    43.0    13.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    47.0    28.2    1.0    338.0    309.6    4.0    111.0    2.0    204.0    3.0    47.0    1.0    338.0    111.0    28.2    1.0    309.6    204.0    18.8  
 3.0    7.0    12.0    0.0    2.0    1.0    126.0    110.2    2.0    50.0    28.1    1.0    319.0    4.0    236.0    3.0    319.0    4.0    126.0    50.0    236.0    3.0    110.2    28.1    83.0  
 1.0    7.0    12.0    -1.0    2.0    1.0    132.0    116.5    2.0    62.0    41.0    1.0    217.0    3.0    320.0    4.0    132.0    2.0    62.0    217.0    116.5    2.0    41.0    320.0    15.5  
 1.0    7.0    12.0    1.0    2.0    0.0    112.0    130.4    2.0    293.0    321.3    4.0    240.0    3.0    22.0    1.0    112.0    2.0    293.0    240.0    130.4    2.0    321.3    22.0    18.4  
 1.0    7.0    12.0    1.0    2.0    0.0    317.0    331.8    4.0    123.0    144.8    2.0    236.0    3.0    41.0    1.0    317.0    4.0    123.0    236.0    331.8    4.0    144.8    41.0    14.8  
 3.0    7.0    5.0    0.0    1.0    0.0    220.0    208.5    3.0    151.0    124.6    2.0    308.0    4.0    63.0    1.0    308.0    4.0    220.0    151.0    63.0    1.0    208.5    124.6    115.0  
 1.0    7.0    5.0    -1.0    1.0    1.0    324.0    308.8    4.0    49.0    23.5    1.0    133.0    2.0    206.0    3.0    324.0    4.0    49.0    133.0    308.8    4.0    23.5    206.0    15.2  
 1.0    7.0    5.0    1.0    1.0    1.0    44.0    62.5    1.0    129.0    156.9    2.0    200.0    3.0    326.0    4.0    44.0    1.0    129.0    200.0    62.5    1.0    156.9    326.0    18.5  
 1.0    7.0    12.0    -1.0    2.0    1.0    335.0    322.7    4.0    152.0    124.2    2.0    64.0    1.0    236.0    3.0    335.0    4.0    152.0    64.0    322.7    4.0    124.2    236.0    12.3  
 3.0    7.0    5.0    0.0    1.0    1.0    233.0    246.4    3.0    309.0    335.2    4.0    126.0    2.0    21.0    1.0    126.0    2.0    233.0    309.0    21.0    1.0    246.4    335.2    105.0  
 1.0    7.0    12.0    1.0    2.0    0.0    204.0    223.5    3.0    116.0    142.8    2.0    310.0    4.0    21.0    1.0    204.0    3.0    116.0    310.0    223.5    3.0    142.8    21.0    19.5  
 3.0    7.0    5.0    0.0    1.0    0.0    311.0    298.7    4.0    59.0    37.0    1.0    115.0    2.0    221.0    3.0    115.0    2.0    311.0    59.0    221.0    3.0    298.7    37.0    106.0  
 1.0    7.0    5.0    -1.0    1.0    0.0    134.0    114.9    2.0    54.0    28.5    1.0    214.0    3.0    310.0    4.0    134.0    2.0    54.0    214.0    114.9    2.0    28.5    310.0    19.1  
 3.0    7.0    5.0    0.0    1.0    0.0    229.0    213.7    3.0    156.0    134.0    2.0    68.0    1.0    295.0    4.0    68.0    1.0    229.0    156.0    295.0    4.0    213.7    134.0    133.0  
 3.0    7.0    12.0    0.0    2.0    1.0    205.0    222.4    3.0    27.0    55.0    1.0    113.0    2.0    290.0    4.0    113.0    2.0    205.0    27.0    290.0    4.0    222.4    55.0    177.0  
 1.0    7.0    12.0    1.0    2.0    1.0    116.0    126.0    2.0    295.0    321.9    4.0    38.0    1.0    220.0    3.0    116.0    2.0    295.0    38.0    126.0    2.0    321.9    220.0    10.0  
 1.0    7.0    12.0    -1.0    2.0    1.0    46.0    34.5    1.0    326.0    302.5    4.0    158.0    2.0    233.0    3.0    46.0    1.0    326.0    158.0    34.5    1.0    302.5    233.0    11.5  
 1.0    7.0    5.0    1.0    1.0    0.0    303.0    322.4    4.0    32.0    58.4    1.0    159.0    2.0    203.0    3.0    303.0    4.0    32.0    159.0    322.4    4.0    58.4    203.0    19.4  
 3.0    7.0    12.0    0.0    2.0    0.0    40.0    29.3    1.0    247.0    222.5    3.0    310.0    4.0    140.0    2.0    310.0    4.0    40.0    247.0    140.0    2.0    29.3    222.5    170.0  
 1.0    7.0    5.0    1.0    1.0    0.0    205.0    223.5    3.0    30.0    57.0    1.0    141.0    2.0    329.0    4.0    205.0    3.0    30.0    141.0    223.5    3.0    57.0    329.0    18.5  
 1.0    7.0    5.0    1.0    1.0    0.0    214.0    228.5    3.0    306.0    333.9    4.0    67.0    1.0    122.0    2.0    214.0    3.0    306.0    67.0    228.5    3.0    333.9    122.0    14.5  
 3.0    7.0    12.0    0.0    2.0    1.0    320.0    339.5    4.0    219.0    242.1    3.0    28.0    1.0    144.0    2.0    28.0    1.0    320.0    219.0    144.0    2.0    339.5    242.1    116.0  
