 first_second    radius    angle_t1    angle_t2    angle_p1    angle_p2    correct_direction    Response    C_I_M    start_trial    presentation_checkboard_time    presentation_target_time    start_delay    end_delay    presentation_probe_time    response_time  
 2.0    14.0    140.0    138.0    134.0    148.0    -1.0    1.0    1.0    181.195    181.195    188.42    188.751    191.922    191.922    192.857  
 1.0    14.0    71.0    30.0    73.0    33.0    1.0    -1.0    1.0    196.365    196.365    196.673    197.157    200.176    200.176    201.593  
 2.0    14.0    71.0    30.0    73.0    33.0    1.0    -1.0    1.0    196.365    196.365    203.364    203.695    206.73    206.73    208.034  
 1.0    14.0    250.0    241.0    244.0    240.0    1.0    -1.0    1.0    212.242    212.242    212.471    212.801    215.972    215.972    216.907  
 2.0    14.0    250.0    241.0    244.0    240.0    1.0    -1.0    1.0    212.242    212.242    218.308    218.639    221.81    221.81    222.744  
 1.0    14.0    159.0    159.0    161.0    166.0    -1.0    -1.0    0.0    228.161    228.161    228.462    228.93    231.949    231.949    232.818  
 2.0    14.0    159.0    159.0    161.0    166.0    -1.0    1.0    1.0    228.161    228.161    234.686    235.153    238.189    238.189    238.889  
 1.0    14.0    289.0    329.0    282.0    324.0    -1.0    1.0    1.0    244.024    244.024    244.494    244.826    247.86    247.86    248.931  
 2.0    14.0    289.0    329.0    282.0    324.0    -1.0    -1.0    0.0    244.024    244.024    251.265    251.597    254.768    254.768    255.702  
 1.0    14.0    329.0    345.0    320.0    342.0    -1.0    1.0    1.0    259.86    259.86    260.323    260.654    263.825    263.825    264.759  
 2.0    14.0    329.0    345.0    320.0    342.0    -1.0    1.0    1.0    259.86    259.86    266.393    266.724    269.895    269.895    270.829  
 1.0    14.0    120.0    155.0    111.0    146.0    1.0    -1.0    1.0    275.099    275.099    275.566    275.898    279.071    279.071    280.003  
 2.0    14.0    120.0    155.0    111.0    146.0    1.0    -1.0    1.0    275.099    275.099    282.34    282.822    285.841    285.841    286.775  
 1.0    14.0    300.0    322.0    296.0    320.0    -1.0    1.0    1.0    290.272    290.272    290.728    291.06    294.23    294.23    295.982  
 2.0    14.0    300.0    322.0    296.0    320.0    -1.0    -1.0    0.0    290.272    290.272    296.581    297.066    300.084    300.084    301.253  
 1.0    14.0    231.0    220.0    225.0    212.0    1.0    -1.0    1.0    305.95    305.95    306.188    306.52    309.692    309.692    310.626  
 2.0    14.0    231.0    220.0    225.0    212.0    1.0    -1.0    1.0    305.95    305.95    312.261    312.593    315.763    315.763    316.465  
 1.0    14.0    255.0    257.0    256.0    260.0    -1.0    -1.0    0.0    321.139    321.139    321.607    321.931    325.11    325.11    326.077  
 2.0    14.0    255.0    257.0    256.0    260.0    -1.0    -1.0    0.0    321.139    321.139    327.233    327.568    330.754    330.754    332.414  
 1.0    14.0    215.0    208.0    206.0    213.0    1.0    0.0    999.0    336.943    336.943    337.419    337.894    340.921    340.921    0.0  
 2.0    14.0    215.0    208.0    206.0    213.0    -1.0    0.0    999.0    336.943    336.943    343.079    343.563    346.582    346.582    0.0  
