 first_second    radius    angle_t1    angle_t2    angle_p1    angle_p2    correct_direction    Response    C_I_M    start_trial    presentation_checkboard_time    presentation_target_time    start_delay    end_delay    presentation_probe_time    response_time  
 1.0    14.0    70.0    30.0    79.0    20.0    1.0    -1.0    1.0    152.626    152.626    152.861    153.192    156.363    156.363    156.878  
 2.0    14.0    70.0    30.0    79.0    20.0    -1.0    1.0    1.0    152.626    152.626    158.932    159.399    162.434    162.434    163.134  
 1.0    14.0    36.0    19.0    33.0    26.0    -1.0    1.0    1.0    168.702    168.702    168.922    169.253    172.425    172.425    173.189  
 2.0    14.0    36.0    19.0    33.0    26.0    1.0    -1.0    1.0    168.702    168.702    174.39    174.858    177.876    177.876    178.495  
 1.0    14.0    73.0    45.0    81.0    37.0    1.0    -1.0    1.0    183.894    183.894    184.116    184.448    187.619    187.619    188.086  
 2.0    14.0    73.0    45.0    81.0    37.0    -1.0    1.0    1.0    183.894    183.894    189.068    189.551    192.57    192.57    193.223  
 1.0    14.0    164.0    148.0    166.0    139.0    -1.0    1.0    1.0    199.496    199.496    199.728    200.059    203.23    203.23    203.931  
 2.0    14.0    164.0    148.0    166.0    139.0    1.0    -1.0    1.0    199.496    199.496    205.146    205.63    208.632    208.632    209.302  
 1.0    14.0    105.0    114.0    114.0    121.0    -1.0    1.0    1.0    215.228    215.228    215.456    215.788    218.958    218.958    219.425  
 2.0    14.0    105.0    114.0    114.0    121.0    -1.0    1.0    1.0    215.228    215.228    221.528    221.858    225.029    225.029    225.496  
 1.0    14.0    50.0    36.0    45.0    45.0    -1.0    1.0    1.0    230.457    230.457    230.683    231.015    234.187    234.187    234.887  
 2.0    14.0    50.0    36.0    45.0    45.0    1.0    -1.0    1.0    230.457    230.457    235.821    236.304    239.324    239.324    239.855  
 1.0    14.0    245.0    215.0    253.0    217.0    -1.0    1.0    1.0    246.135    246.135    246.412    246.895    249.912    249.912    250.429  
 2.0    14.0    245.0    215.0    253.0    217.0    -1.0    1.0    1.0    246.135    246.135    252.965    253.449    256.468    256.468    257.338  
 1.0    14.0    255.0    226.0    245.0    228.0    1.0    -1.0    1.0    261.873    261.873    262.107    262.44    265.609    265.609    266.544  
 2.0    14.0    255.0    226.0    245.0    228.0    -1.0    1.0    1.0    261.873    261.873    267.792    268.276    271.278    271.278    271.996  
 1.0    14.0    217.0    199.0    213.0    198.0    1.0    -1.0    1.0    277.908    277.908    278.37    278.7    281.872    281.872    282.572  
 2.0    14.0    217.0    199.0    213.0    198.0    1.0    1.0    0.0    277.908    277.908    284.907    285.238    288.409    288.409    289.209  
 1.0    14.0    228.0    236.0    220.0    229.0    1.0    -1.0    1.0    293.936    293.936    294.414    294.895    297.917    297.917    298.837  
 2.0    14.0    228.0    236.0    220.0    229.0    1.0    1.0    0.0    293.936    293.936    299.77    300.1    303.27    303.27    303.988  
 1.0    14.0    337.0    325.0    340.0    328.0    1.0    1.0    0.0    309.784    309.784    310.008    310.348    313.516    313.516    314.259  
 2.0    14.0    337.0    325.0    340.0    328.0    1.0    1.0    0.0    309.784    309.784    316.096    316.579    319.599    319.599    320.755  
 1.0    14.0    73.0    61.0    64.0    56.0    -1.0    1.0    1.0    325.288    325.288    325.528    325.861    329.031    329.031    329.963  
 2.0    14.0    73.0    61.0    64.0    56.0    -1.0    1.0    1.0    325.288    325.288    331.874    332.356    335.377    335.377    336.066  
 1.0    14.0    10.0    38.0    4.0    41.0    -1.0    0.0    999.0    340.531    340.531    340.771    341.236    344.273    344.273    0.0  
 2.0    14.0    10.0    38.0    4.0    41.0    1.0    0.0    999.0    340.531    340.531    347.811    348.135    351.346    351.346    0.0  
